3,4,28.3
3,4,49.2
3,4,25.4
3,4,57.5
3,4,60.0
3,4,65.0
4,4,68.3
5,4,57.5
4,4,64.2
5,4,62.5
3,4,57.5
4,4,30.4
4,4,30.4
5,4,29.6
4,4,77.5
5,4,90.0
5,4,32.9
4,4,62.5
5,4,65.8
3,4,25.4
